2021-03-10 13:52:10,906 example.py[<module>][line:483] INFO veth_price=0.8397947489845331 ETH
2021-03-10 13:54:28,076 example.py[<module>][line:483] INFO veth_price=0.8397947489845331 ETH
2021-03-10 13:55:44,955 example.py[<module>][line:483] INFO veth_price=0.8397947489845331 ETH
2021-03-10 14:01:17,620 example.py[<module>][line:499] INFO veth_price=0.8397947489845331 ETH
2021-03-10 14:02:18,368 example.py[<module>][line:499] INFO veth_price=0.8397947489845331 ETH
2021-03-10 14:03:19,068 example.py[<module>][line:499] INFO veth_price=0.8397947489845331 ETH
2021-03-10 14:03:45,045 example.py[<module>][line:499] INFO veth_price=0.8397947489845331 ETH
2021-03-10 14:04:51,647 example.py[<module>][line:499] INFO veth_price=0.8397947489845331 ETH
2021-09-14 10:17:18,498 example.py[<module>][line:485] INFO veth_price=0.719171678206496 ETH
2021-09-14 10:17:18,505 example.py[<module>][line:489] INFO send msg.
2021-09-14 10:18:24,650 example.py[<module>][line:485] INFO veth_price=0.719171678206496 ETH
2021-09-14 10:18:24,650 example.py[<module>][line:489] INFO send msg.
2021-09-14 11:00:43,192 example_gas.py[<module>][line:508] INFO send msg.
2021-09-14 11:01:08,402 example_gas.py[<module>][line:508] INFO send msg.
2021-09-14 11:01:40,018 example_gas.py[<module>][line:508] INFO send msg.
2021-09-14 11:05:56,514 example_gas.py[<module>][line:513] INFO send msg:SafeGasPrice=65,ProposeGasPrice=66,FastGasPrice=67
2021-09-14 16:01:44,927 example_gas.py[<module>][line:476] INFO SafeGasPrice=56,ProposeGasPrice=57,FastGasPrice=59
2021-09-14 16:01:46,033 example_gas.py[<module>][line:476] INFO SafeGasPrice=56,ProposeGasPrice=57,FastGasPrice=59
2021-09-14 16:01:48,855 example_gas.py[<module>][line:476] INFO SafeGasPrice=56,ProposeGasPrice=57,FastGasPrice=59
2021-09-14 16:01:50,028 example_gas.py[<module>][line:476] INFO SafeGasPrice=56,ProposeGasPrice=57,FastGasPrice=59
2021-09-14 16:01:51,320 example_gas.py[<module>][line:476] INFO SafeGasPrice=56,ProposeGasPrice=57,FastGasPrice=59
2021-09-14 16:01:55,894 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:01:56,886 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:01:57,888 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:01:58,859 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:01:59,852 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:02:00,939 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:02:02,001 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:02:03,909 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:02:04,980 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:02:06,032 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:02:07,126 example_gas.py[<module>][line:476] INFO SafeGasPrice=54,ProposeGasPrice=55,FastGasPrice=56
2021-09-14 16:02:09,541 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=46
2021-09-14 16:02:10,609 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=46
2021-09-14 16:02:12,849 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=46
2021-09-14 16:02:13,842 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=46
2021-09-14 16:02:15,889 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:18,597 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:19,720 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:22,046 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:23,853 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:25,820 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:27,030 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:27,999 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:29,002 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:30,040 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:31,709 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:33,852 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:37,848 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:02:38,845 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:39,818 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:40,915 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:42,953 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:44,347 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:46,656 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:48,043 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:49,160 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:50,240 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:51,464 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:53,465 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:54,494 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:56,041 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:58,079 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:02:59,361 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:00,385 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:01,439 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:02,463 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:03,465 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:04,566 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:05,599 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:06,718 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:07,740 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=43,FastGasPrice=43
2021-09-14 16:03:09,415 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=51
2021-09-14 16:03:10,385 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=51
2021-09-14 16:03:11,359 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=51
2021-09-14 16:03:12,384 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=51
2021-09-14 16:03:13,592 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=51
2021-09-14 16:03:14,586 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=51
2021-09-14 16:03:15,575 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=51
2021-09-14 16:03:16,573 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=50
2021-09-14 16:03:17,682 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=50
2021-09-14 16:03:19,481 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=50
2021-09-14 16:03:21,976 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=50
2021-09-14 16:03:24,499 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=50
2021-09-14 16:03:27,775 example_gas.py[<module>][line:476] INFO SafeGasPrice=46,ProposeGasPrice=47,FastGasPrice=50
2021-09-14 16:04:34,561 example_gas.py[<module>][line:461] INFO Start to query Gas!
2021-09-14 16:04:35,566 example_gas.py[<module>][line:476] INFO SafeGasPrice=49,ProposeGasPrice=50,FastGasPrice=53
2021-09-14 16:04:36,542 example_gas.py[<module>][line:476] INFO SafeGasPrice=49,ProposeGasPrice=50,FastGasPrice=53
2021-09-14 16:04:37,541 example_gas.py[<module>][line:476] INFO SafeGasPrice=49,ProposeGasPrice=50,FastGasPrice=53
2021-09-14 16:04:38,517 example_gas.py[<module>][line:476] INFO SafeGasPrice=49,ProposeGasPrice=50,FastGasPrice=53
2021-09-14 16:04:39,485 example_gas.py[<module>][line:476] INFO SafeGasPrice=49,ProposeGasPrice=50,FastGasPrice=53
2021-09-14 16:04:40,562 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:41,912 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:44,064 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:45,165 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:47,341 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:48,508 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:50,986 example_gas.py[<module>][line:461] INFO Start to query Gas!
2021-09-14 16:04:51,984 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:52,975 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:55,302 example_gas.py[<module>][line:476] INFO SafeGasPrice=44,ProposeGasPrice=45,FastGasPrice=49
2021-09-14 16:04:56,993 example_gas.py[<module>][line:476] INFO SafeGasPrice=40,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:04:57,972 example_gas.py[<module>][line:476] INFO SafeGasPrice=40,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:00,428 example_gas.py[<module>][line:476] INFO SafeGasPrice=40,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:02,025 example_gas.py[<module>][line:476] INFO SafeGasPrice=40,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:03,156 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:04,545 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:05,617 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:06,741 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:07,867 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:09,876 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:10,868 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:11,860 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:12,922 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:15,188 example_gas.py[<module>][line:476] INFO SafeGasPrice=39,ProposeGasPrice=41,FastGasPrice=41
2021-09-14 16:05:18,752 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:05:22,719 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:05:26,561 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:05:30,118 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:05:34,036 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:05:50,321 example_gas.py[<module>][line:476] INFO SafeGasPrice=38,ProposeGasPrice=39,FastGasPrice=39
2021-09-14 16:05:58,424 example_gas.py[<module>][line:461] INFO Start to query Gas!
2021-09-14 16:06:02,482 example_gas.py[<module>][line:476] INFO SafeGasPrice=43,ProposeGasPrice=44,FastGasPrice=45
2021-09-14 16:06:33,881 example_gas.py[<module>][line:476] INFO SafeGasPrice=41,ProposeGasPrice=41,FastGasPrice=53
2021-09-14 16:07:05,069 example_gas.py[<module>][line:476] INFO SafeGasPrice=42,ProposeGasPrice=43,FastGasPrice=44
2021-09-14 16:20:08,281 example_gas.py[<module>][line:461] INFO Start to query Gas!
2021-09-24 14:53:42,432 example.py[<module>][line:485] INFO veth_price=0.7385443513145539 ETH
2021-09-24 14:53:42,434 example.py[<module>][line:489] INFO send msg.
